source,model_name,device_type,gpu_type,tp,pp,pipeline_stages,tp_per_stage,num_gpus,num_replicas,max_input_length,max_output_length,batch_size,total_tokens_per_sec,input_tokens_per_sec,output_tokens_per_sec,cost_per_hour,dollar_per_million_token,total_cost,mem_per_gpu_gb,budget_tested,e2e_p50_s,e2e_p90_s,e2e_p99_s,is_best,layer_mapping,num_requests,output_dir,placement,rps,sim_duration_s,source_path,status,total_input_tokens,total_layers,total_output_tokens,total_runtime_hours,tpot_p50_s,tpot_p90_s,tpot_p99_s,ttft_p50_s,ttft_p90_s,ttft_p99_s
solver,llama3-70b-prefill,"g5.48xlarge#2,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:1, PP_5:2}",9.0,,1024.0,1024.0,32.0,81.44,0.0,81.44,19.71,67.229066,67.23,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:48.0, PP_5:24.0}",22.14,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#2:2}, PP_2:{g5.48xlarge#2:2}, PP_3:{g5.48xlarge#2:2}, PP_4:{g6e.4xlarge#3:1}, PP_5:{g5.48xlarge#2:2}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.41,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,64.0,182.16,0.0,182.16,14.76,22.508238,22.51,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",14.76,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.52,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,64.0,182.16,0.0,182.16,14.76,22.508238,22.51,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",17.71,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.52,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,64.0,182.16,0.0,182.16,14.76,22.508238,22.51,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",22.14,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.52,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,64.0,182.16,0.0,182.16,14.76,22.508238,22.51,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.52,,,,,,
solver,llama3-70b-prefill,"g6e.4xlarge#2,p3dn.24xlarge#1","V100,L40S",,3,3.0,"{PP_1:4, PP_2:4, PP_3:1}",9.0,,1024.0,1024.0,64.0,218.59,0.0,218.59,34.63,44.007468,44.01,"{PP_1:32.0, PP_2:32.0, PP_3:48.0}",393.22,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{p3dn.24xlarge#1:4}, PP_2:{p3dn.24xlarge#1:4}, PP_3:{g6e.4xlarge#2:1}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.27,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g6e.48xlarge#3","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12.0,,16384.0,16384.0,32.0,73.71,0.0,73.71,33.06,124.595162,124.6,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}",33.06,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.77,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#0,g5.48xlarge#1",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,16384.0,16384.0,32.0,75.06,0.0,75.06,38.25,141.548054,141.55,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",39.67,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#0:4}, PP_3:{g5.48xlarge#0:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.7,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#0,g5.48xlarge#1",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,16384.0,16384.0,32.0,75.06,0.0,75.06,38.25,141.548054,141.55,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",49.59,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#0:4}, PP_3:{g5.48xlarge#0:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.7,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#0,g5.48xlarge#1",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,16384.0,16384.0,32.0,75.06,0.0,75.06,38.25,141.548054,141.55,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#0:4}, PP_3:{g5.48xlarge#0:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.7,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#0,g5.48xlarge#1",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,16384.0,16384.0,32.0,75.06,0.0,75.06,38.25,141.548054,141.55,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#0:4}, PP_3:{g5.48xlarge#0:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.7,,,,,,
solver,llama3-70b-prefill,"g5.48xlarge#0,p4de.24xlarge#0","A100,A10G",,2,2.0,"{PP_1:8, PP_2:8}",16.0,,16384.0,16384.0,64.0,288.0,0.0,288.0,57.25,55.217216,55.22,"{PP_1:24.0, PP_2:80.0}",65.59,,,,YES,"{PP_1:1-16, PP_2:17-80}",,,"{PP_1:{g5.48xlarge#0:8}, PP_2:{p4de.24xlarge#0:8}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.96,,,,,,
solver,llama3-70b-prefill,"p3dn.24xlarge#2,p4de.24xlarge#0","A100,V100",,2,2.0,"{PP_1:8, PP_2:8}",16.0,,16384.0,16384.0,64.0,357.98,0.0,357.98,72.17,56.001312,56.0,"{PP_1:80.0, PP_2:32.0}",81.99,,,,NO,"{PP_1:1-64, PP_2:65-80}",,,"{PP_1:{p4de.24xlarge#0:8}, PP_2:{p3dn.24xlarge#2:8}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.78,,,,,,
solver,llama3-70b-prefill,"p3dn.24xlarge#2,p4de.24xlarge#0","A100,V100",,2,2.0,"{PP_1:8, PP_2:8}",16.0,,16384.0,16384.0,64.0,357.98,0.0,357.98,72.17,56.001312,56.0,"{PP_1:80.0, PP_2:32.0}",196.61,,,,NO,"{PP_1:1-64, PP_2:65-80}",,,"{PP_1:{p4de.24xlarge#0:8}, PP_2:{p3dn.24xlarge#2:8}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.78,,,,,,
solver,llama3-70b-prefill,"p3dn.24xlarge#2,p4de.24xlarge#0","A100,V100",,2,2.0,"{PP_1:8, PP_2:8}",16.0,,16384.0,16384.0,64.0,357.98,0.0,357.98,72.17,56.001312,56.0,"{PP_1:80.0, PP_2:32.0}",393.22,,,,NO,"{PP_1:1-64, PP_2:65-80}",,,"{PP_1:{p4de.24xlarge#0:8}, PP_2:{p3dn.24xlarge#2:8}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.78,,,,,,
solver,llama3-70b-prefill,"g6e.24xlarge#3,p4de.24xlarge#0","A100,L40S",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12.0,,16384.0,16384.0,64.0,212.97,0.0,212.97,54.66,71.29463,71.29,"{PP_1:80.0, PP_2:80.0, PP_3:80.0, PP_4:48.0, PP_5:80.0}",54.66,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{p4de.24xlarge#0:2}, PP_2:{p4de.24xlarge#0:2}, PP_3:{p4de.24xlarge#0:2}, PP_4:{g6e.24xlarge#3:4}, PP_5:{p4de.24xlarge#0:2}}",,,large-prefill/method_enumeration-wrk_decode-in16384-out16384-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.3,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,2048.0,2048.0,32.0,75.92,0.0,75.92,14.76,54.005472,54.01,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",14.76,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#3:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#2:2}, PP_5:{g5.12xlarge#2:2}}",,,large-prefill/method_enumeration-wrk_decode-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.66,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#2,g5.24xlarge#0,g6e.4xlarge#1","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:1, PP_4:2, PP_5:2}",9.0,,2048.0,2048.0,32.0,75.92,0.0,75.92,17.23,63.042973,63.04,"{PP_1:24.0, PP_2:24.0, PP_3:48.0, PP_4:24.0, PP_5:24.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.24xlarge#0:2}, PP_2:{g5.24xlarge#0:2}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g5.12xlarge#2:2}, PP_5:{g5.12xlarge#2:2}}",,,large-prefill/method_enumeration-wrk_decode-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.66,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#0,g5.24xlarge#1,g6e.4xlarge#1","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:1}",9.0,,2048.0,2048.0,32.0,75.92,0.0,75.92,17.23,63.042973,63.04,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:48.0}",22.14,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.24xlarge#1:2}, PP_2:{g5.12xlarge#0:2}, PP_3:{g5.12xlarge#0:2}, PP_4:{g5.24xlarge#1:2}, PP_5:{g6e.4xlarge#1:1}}",,,large-prefill/method_enumeration-wrk_decode-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.66,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#2,g5.24xlarge#3,g6e.4xlarge#2","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:1, PP_4:2, PP_5:2}",9.0,,2048.0,2048.0,32.0,75.92,0.0,75.92,17.23,63.042973,63.04,"{PP_1:24.0, PP_2:24.0, PP_3:48.0, PP_4:24.0, PP_5:24.0}",17.71,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.24xlarge#3:2}, PP_2:{g5.12xlarge#2:2}, PP_3:{g6e.4xlarge#2:1}, PP_4:{g5.24xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}",,,large-prefill/method_enumeration-wrk_decode-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.66,,,,,,
solver,llama3-70b-prefill,"g5.24xlarge#2,g5.24xlarge#3,g6e.4xlarge#1","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:1, PP_4:2, PP_5:2}",9.0,,2048.0,2048.0,32.0,75.92,0.0,75.92,19.7,72.080474,72.08,"{PP_1:24.0, PP_2:24.0, PP_3:48.0, PP_4:24.0, PP_5:24.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.24xlarge#2:2}, PP_2:{g5.24xlarge#2:2}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g5.24xlarge#3:2}, PP_5:{g5.24xlarge#3:2}}",,,large-prefill/method_enumeration-wrk_decode-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.66,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#0,g5.12xlarge#3,g6e.4xlarge#2","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:1}",9.0,,4096.0,4096.0,32.0,66.86,0.0,66.86,14.76,61.326309,61.33,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:48.0}",14.76,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:2}, PP_2:{g5.12xlarge#0:2}, PP_3:{g5.12xlarge#0:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g6e.4xlarge#2:1}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,4.15,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#0,g5.24xlarge#3,g6e.4xlarge#1","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:1}",9.0,,4096.0,4096.0,32.0,66.86,0.0,66.86,17.23,71.58891,71.59,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:48.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#0:2}, PP_2:{g5.24xlarge#3:2}, PP_3:{g5.24xlarge#3:2}, PP_4:{g5.12xlarge#0:2}, PP_5:{g6e.4xlarge#1:1}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,4.15,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#0,g5.24xlarge#0,g6e.4xlarge#0","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:1}",9.0,,4096.0,4096.0,32.0,66.86,0.0,66.86,17.23,71.58891,71.59,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:48.0}",17.71,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.24xlarge#0:2}, PP_2:{g5.24xlarge#0:2}, PP_3:{g5.12xlarge#0:2}, PP_4:{g5.12xlarge#0:2}, PP_5:{g6e.4xlarge#0:1}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,4.15,,,,,,
solver,llama3-70b-prefill,"g5.48xlarge#0,g6e.4xlarge#1","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,4096.0,4096.0,32.0,66.86,0.0,66.86,19.71,81.893059,81.89,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#1:1}, PP_2:{g5.48xlarge#0:2}, PP_3:{g5.48xlarge#0:2}, PP_4:{g5.48xlarge#0:2}, PP_5:{g5.48xlarge#0:2}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,4.15,,,,,,
solver,llama3-70b-prefill,"g5.48xlarge#3,g6e.4xlarge#1","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:1, PP_3:2, PP_4:2, PP_5:2}",9.0,,4096.0,4096.0,32.0,66.86,0.0,66.86,19.71,81.893059,81.89,"{PP_1:24.0, PP_2:48.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",22.14,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:2}, PP_2:{g6e.4xlarge#1:1}, PP_3:{g5.48xlarge#3:2}, PP_4:{g5.48xlarge#3:2}, PP_5:{g5.48xlarge#3:2}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,4.15,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#1,g6e.48xlarge#1","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:4, PP_3:2, PP_4:2, PP_5:2}",12.0,,4096.0,4096.0,64.0,243.24,0.0,243.24,33.06,37.753911,37.75,"{PP_1:48.0, PP_2:24.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",33.06,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#1:2}, PP_2:{g5.12xlarge#1:4}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.14,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,4096.0,4096.0,64.0,246.68,0.0,246.68,38.25,43.071268,43.07,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",39.67,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.48xlarge#1:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.12xlarge#3:4}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.13,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,4096.0,4096.0,64.0,246.68,0.0,246.68,38.25,43.071268,43.07,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",49.59,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.48xlarge#1:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.12xlarge#3:4}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.13,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,4096.0,4096.0,64.0,246.68,0.0,246.68,38.25,43.071268,43.07,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.48xlarge#1:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.12xlarge#3:4}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.13,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,4096.0,4096.0,64.0,246.68,0.0,246.68,38.25,43.071268,43.07,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.48xlarge#3:4}, PP_2:{g5.48xlarge#1:4}, PP_3:{g5.48xlarge#1:4}, PP_4:{g5.48xlarge#3:4}, PP_5:{g5.12xlarge#3:4}}",,,large-prefill/method_enumeration-wrk_decode-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,1.13,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g6e.48xlarge#3","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12.0,,8192.0,8192.0,32.0,101.95,0.0,101.95,33.06,90.074141,90.07,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}",33.06,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}",,,large-prefill/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,2.72,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#3,g5.48xlarge#1,g5.48xlarge#3",A10G,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,32.0,103.74,0.0,103.74,38.25,102.42423,102.42,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",39.67,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#3:4}, PP_2:{g5.48xlarge#3:4}, PP_3:{g5.48xlarge#3:4}, PP_4:{g5.48xlarge#1:4}, PP_5:{g5.48xlarge#1:4}}",,,large-prefill/method_enumeration-wrk_decode-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,2.68,,,,,,
